,069500,122630,278530,233740,102780,229200,305540,139260,091180,462010,091160,161510,466920,091170,449450,143860,290130,367770,388420,462330,466940,228790,332940,487240,364960,228810,139230,325010,150460,139280,322400,266360,469070,385510,300640,459580,273130,488770,214980,385540,114260,148070,439870,302190,471230,438330,252670,114800,329200,411060,251340,261260,292560,252710,282000,261270,123310,271050,261120,409810,217780,230480,429740,304670,360750,133690,381170,381180,379800,458730,379810,453870,379780,314250,371160,465580,449180,251350,241180,245710,409820,423920,418660,283580,453850,329750,304660,305080,458260,437080,332620,468380,332610,456610,132030,182480,144600,261220,400570,352560,138230,271060,160580,130680,225800,352540
2017-03-29,24186,13330.0,,8230.0,5117.0,8674.0,,17240.0,14440.0,,19990.0,8412.0,,5509.0,,22469.0,,,,,,3993.0,,,,5277.0,3308.0,,6952.0,11365.0,,9705.0,,,,,,,97359.0,,53978.0,105613.0,,,,,7985.0,6975.0,,,10760.0,11505.0,,8025.0,,10755.0,7505.0,,11525.0,,14730.0,10395.0,,,,26483.0,,,,,,,,,,,,10638.0,10456.0,10285.0,,,,,,,,,,,,,,,9465.0,9534.0,4320.0,17620.0,,,10658.0,,6265.0,4075.0,8505.0,
2017-03-30,24164,13310.0,,8220.0,5117.0,8650.0,,17183.0,14458.0,,19971.0,8429.0,,5473.0,,22469.0,,,,,,3964.0,,,,5222.0,3279.0,,6947.0,11307.0,,9919.0,,,,,,,97379.0,,54008.0,105600.0,,,,,7990.0,6975.0,,,10755.0,11450.0,,8035.0,,10725.0,7510.0,,11445.0,,14905.0,10350.0,,,,26632.0,,,,,,,,,,,,10647.0,10545.0,10470.0,,,,,,,,,,,,,,,9470.0,9537.0,4340.0,18000.0,,,10686.0,,6325.0,4135.0,8555.0,
2017-03-31,24117,13265.0,,8355.0,5103.0,8735.0,,17066.0,14622.0,,19971.0,8474.0,,5462.0,,22707.0,,,,,,3954.0,,,,5272.0,3323.0,,6966.0,11270.0,,9939.0,,,,,,,97389.0,,54012.0,105592.0,,,,,8020.0,6995.0,,,10655.0,11435.0,,8060.0,,10705.0,7515.0,,11445.0,,14860.0,10335.0,,,,26617.0,,,,,,,,,,,,10674.0,10330.0,10465.0,,,,,,,,,,,,,,,9390.0,9620.0,4330.0,18140.0,,,10713.0,,6390.0,4190.0,8565.0,
2017-04-03,24177,13325.0,,8705.0,5089.0,8895.0,,17275.0,14519.0,,20397.0,8481.0,,5476.0,,23162.0,,,,,,4062.0,,,,5375.0,3289.0,,7064.0,11416.0,,10127.0,,,,,,,97394.0,,53983.0,105604.0,,,,,7980.0,6975.0,,,10450.0,11490.0,,8030.0,,10730.0,7510.0,,11485.0,,14835.0,10375.0,,,,26666.0,,,,,,,,,,,,10618.0,10363.0,10485.0,,,,,,,,,,,,,,,9435.0,9659.0,4350.0,18345.0,,,10681.0,,6360.0,4235.0,8530.0,
2017-04-04,24125,13255.0,,8695.0,5121.0,8866.0,,17217.0,14255.0,,20502.0,8391.0,,5418.0,,23241.0,,,,,,4084.0,,,,5384.0,3265.0,,7124.0,11416.0,,10028.0,,,,,,,97402.0,,54052.0,105920.0,,,,,8030.0,6990.0,,,10465.0,11370.0,,8065.0,,10695.0,7530.0,,11385.0,,14745.0,10260.0,,,,26517.0,,,,,,,,,,,,10674.0,10386.0,10580.0,,,,,,,,,,,,,,,9530.0,9672.0,4385.0,18120.0,,,10736.0,,6340.0,4190.0,8610.0,
2017-04-05,24081,13210.0,,8735.0,5113.0,8900.0,,17155.0,14054.0,,20377.0,8366.0,,5512.0,,23266.0,,,,,,4072.0,,,,5429.0,3265.0,,7082.0,11334.0,,10107.0,,,,,,,97412.0,,54037.0,105920.0,,,,,8055.0,7010.0,,,10430.0,11320.0,,8095.0,,10650.0,7545.0,,11315.0,,14555.0,10200.0,,,,26758.0,,,,,,,,,,,,10684.0,10414.0,10580.0,,,,,,,,,,,,,,,9525.0,9679.0,4365.0,18625.0,,,10765.0,,6375.0,4310.0,8655.0,
2017-04-06,23987,13095.0,,8820.0,5076.0,8972.0,,17009.0,13951.0,,20262.0,8366.0,,5506.0,,23256.0,,,,,,4038.0,,,,5444.0,3289.0,,7041.0,11352.0,,10058.0,,,,,,,97422.0,,54027.0,105788.0,,,,,8125.0,7040.0,,,10375.0,11135.0,,8170.0,,10575.0,7575.0,,11135.0,,14425.0,10050.0,,,,26718.0,,,,,,,,,,,,10759.0,10414.0,10590.0,,,,,,,,,,,,,,,9475.0,9692.0,4375.0,18460.0,,,10849.0,,6390.0,4265.0,8780.0,
2017-04-07,23946,13065.0,,8870.0,5099.0,8976.0,,17051.0,13817.0,,20415.0,8373.0,,5494.0,,23374.0,,,,,,4053.0,,,,5444.0,3299.0,,7087.0,11342.0,,10078.0,,,,,,,97422.0,,53993.0,105506.0,,,,,8145.0,7045.0,,,10350.0,11110.0,,8180.0,,10570.0,7585.0,,11110.0,,14375.0,10020.0,,,,26903.0,,,,,,,,,,,,10768.0,10419.0,10625.0,,,,,,,,,,,,,,,9565.0,9744.0,4400.0,18960.0,,,10859.0,,6470.0,4365.0,8810.0,
2017-04-10,23808,12905.0,,8450.0,5049.0,8771.0,,16925.0,13761.0,,20067.0,8261.0,,5379.0,,22915.0,,,,,,3913.0,,,,5306.0,3265.0,,6943.0,11246.0,,10068.0,,,,,,,97427.0,,53938.0,105073.0,,,,,8245.0,7095.0,,,10620.0,10960.0,,8285.0,,10500.0,7635.0,,10955.0,,14335.0,9890.0,,,,27175.0,,,,,,,,,,,,10853.0,10540.0,10760.0,,,,,,,,,,,,,,,9500.0,9755.0,4300.0,18975.0,,,10939.0,,6415.0,4360.0,8935.0,
2017-04-11,23711,12790.0,,8580.0,5059.0,8829.0,,16764.0,13629.0,,20167.0,8255.0,,5377.0,,23082.0,,,,,,3928.0,,,,5306.0,3265.0,,6980.0,11166.0,,9854.0,,,,,,,97427.0,,53968.0,105141.0,,,,,8330.0,7120.0,,,10525.0,10895.0,,8360.0,,10460.0,7660.0,,10865.0,,14310.0,9830.0,,,,27225.0,,,,,,,,,,,,10890.0,10600.0,10850.0,,,,,,,,,,,,,,,9530.0,9816.0,4290.0,19175.0,,,10972.0,,6405.0,4430.0,8970.0,
2017-04-12,23724,12805.0,,8570.0,5036.0,8837.0,,16815.0,13753.0,,20257.0,8238.0,,5332.0,,22955.0,,,,,,3903.0,,,,5365.0,3265.0,,6999.0,11077.0,,9874.0,,,,,,,97437.0,,53968.0,105303.0,,,,,8310.0,7115.0,,,10530.0,10965.0,,8350.0,,10490.0,7660.0,,10955.0,,14300.0,9895.0,,,,27005.0,,,,,,,,,,,,10868.0,10563.0,10695.0,,,,,,,,,,,,,,,9645.0,9880.0,4390.0,19385.0,,,10934.0,,6380.0,4450.0,8905.0,
2017-04-13,23946,13055.0,,8655.0,5129.0,8876.0,,17127.0,13810.0,,20291.0,8338.0,,5471.0,,23068.0,,,,,,4013.0,,,,5404.0,3241.0,,7077.0,11242.0,,10186.0,,,,,,,97447.0,,54008.0,105718.0,,,,,8155.0,7045.0,,,10480.0,11195.0,,8195.0,,10605.0,7590.0,,11185.0,,14375.0,10070.0,,,,26676.0,,,,,,,,,,,,10729.0,10363.0,10665.0,,,,,,,,,,,,,,,9735.0,9875.0,4420.0,19260.0,,,10811.0,,6325.0,4445.0,8730.0,
2017-04-14,23843,12930.0,,8520.0,5063.0,8810.0,,16996.0,13761.0,,20191.0,8269.0,,5445.0,,23004.0,,,,,,3988.0,,,,5365.0,3217.0,,7059.0,11184.0,,10176.0,,,,,,,97452.0,,54057.0,105718.0,,,,,8225.0,7070.0,,,10575.0,11000.0,,8270.0,,10500.0,7625.0,,11015.0,,14400.0,9930.0,,,,26651.0,,,,,,,,,,,,10759.0,10465.0,10525.0,,,,,,,,,,,,,,,9700.0,9832.0,4405.0,19260.0,,,10910.0,,6285.0,4355.0,8885.0,
2017-04-17,23894,13000.0,,8785.0,5081.0,8957.0,,16850.0,13805.0,,20410.0,8327.0,,5554.0,,23444.0,,,,,,4198.0,,,,5454.0,3246.0,,7203.0,11347.0,,10112.0,,,,,,,97452.0,,54047.0,105825.0,,,,,8185.0,7060.0,,,10400.0,11030.0,,8220.0,,10515.0,7605.0,,11035.0,,14490.0,9955.0,,,,26661.0,,,,,,,,,,,,10729.0,10502.0,10445.0,,,,,,,,,,,,,,,9770.0,9855.0,4425.0,19140.0,,,10891.0,,6295.0,4410.0,8850.0,
2017-04-18,23879,12995.0,,8900.0,5125.0,9004.0,,16944.0,13662.0,,20893.0,8356.0,,5533.0,,23548.0,,,,,,4158.0,,,,5526.0,3256.0,,7212.0,11381.0,,10216.0,,,,,,,97456.0,,54008.0,105729.0,,,,,8190.0,7070.0,,,10345.0,10945.0,,8230.0,,10495.0,7610.0,,10950.0,,14450.0,9880.0,,,,27079.0,,,,,,,,,,,,10863.0,10492.0,10390.0,,,,,,,,,,,,,,,9715.0,9930.0,4400.0,19095.0,,,10919.0,,6230.0,4415.0,8915.0,
2017-04-19,23774,12870.0,,8925.0,5094.0,9030.0,,16865.0,13419.0,,20864.0,8334.0,,5533.0,,23602.0,,,,,,4274.0,,,,5561.0,3226.0,,7286.0,11476.0,,10244.0,,,,,,,97461.0,,54080.0,106038.0,,,,,8270.0,7095.0,,,10315.0,10990.0,,8310.0,,10515.0,7640.0,,10965.0,,14530.0,9910.0,,,,26990.0,,,,,,,,,,,,10773.0,10511.0,10510.0,,,,,,,,,,,,,,,9735.0,9986.0,4355.0,18980.0,,,10915.0,,6315.0,4385.0,8890.0,
2017-04-20,23875,12955.0,,8920.0,5099.0,9050.0,,17023.0,13749.0,,20851.0,8378.0,,5533.0,,23785.0,,,,,,4395.0,,,,5601.0,3256.0,,7398.0,11652.0,,10354.0,,,,,,,97466.0,,54052.0,105969.0,,,,,8210.0,7075.0,,,10330.0,10970.0,,8245.0,,10520.0,7615.0,,10985.0,,14460.0,9905.0,,,,27035.0,,,,,,,,,,,,10778.0,10540.0,10435.0,,,,,,,,,,,,,,,9700.0,9955.0,4360.0,18425.0,,,10915.0,,6165.0,4280.0,8885.0,
2017-04-21,24072,13195.0,,8875.0,5147.0,9045.0,,17183.0,13761.0,,20893.0,8387.0,,5585.0,,23745.0,,,,,,4483.0,,,,5616.0,3251.0,,7426.0,11716.0,,10419.0,,,,,,,97470.0,,54008.0,105911.0,,,,,8060.0,7010.0,,,10345.0,11100.0,,8105.0,,10575.0,7550.0,,11115.0,,14490.0,10010.0,,,,27111.0,,,,,,,,,,,,10798.0,10507.0,10335.0,,,,,,,,,,,,,,,9695.0,9947.0,4310.0,18300.0,,,10854.0,,6250.0,4265.0,8800.0,
2017-04-24,24200,13320.0,,8725.0,5156.0,8909.0,,17270.0,13852.0,,20793.0,8471.0,,5736.0,,23379.0,,,,,,4405.0,,,,5651.0,3274.0,,7310.0,11692.0,,10319.0,,,,,,,97475.0,,53938.0,105527.0,,,,,7985.0,6975.0,,,10460.0,11160.0,,8025.0,,10570.0,7515.0,,11150.0,,14620.0,10080.0,,,,27215.0,,,,,,,,,,,,10754.0,10581.0,10420.0,,,,,,,,,,,,,,,9625.0,9926.0,4250.0,17970.0,,,10821.0,,6225.0,4205.0,8740.0,
2017-04-25,24446,13600.0,,8870.0,5215.0,8989.0,,17472.0,13991.0,,20942.0,8619.0,,5805.0,,23543.0,,,,,,4351.0,,,,5651.0,3289.0,,7330.0,11567.0,,10419.0,,,,,,,97480.0,,54032.0,105564.0,,,,,7810.0,6900.0,,,10350.0,11250.0,,7850.0,,10630.0,7430.0,,11255.0,,14590.0,10150.0,,,,27257.0,,,,,,,,,,,,10895.0,10641.0,10200.0,,,,,,,,,,,,,,,9620.0,9847.0,4250.0,17785.0,,,10779.0,,6200.0,4155.0,8670.0,
2017-04-26,24594,13750.0,,8925.0,5233.0,9020.0,,17564.0,14221.0,,21300.0,8626.0,,5773.0,,23469.0,,,,,,4371.0,,,,5675.0,3355.0,,7320.0,11537.0,,10473.0,,,,,,,97485.0,,54027.0,105437.0,,,,,7715.0,6860.0,,,10315.0,11265.0,,7755.0,,10645.0,7380.0,,11275.0,,14560.0,10165.0,,,,27381.0,,,,,,,,,,,,10934.0,10563.0,10260.0,,,,,,,,,,,,,,,9570.0,9875.0,4220.0,17810.0,,,10774.0,,6235.0,4155.0,8665.0,
2017-04-27,24640,13815.0,,8805.0,5179.0,8966.0,,17564.0,14012.0,,21117.0,8606.0,,5761.0,,23479.0,,,,,,4336.0,,,,5616.0,3350.0,,7325.0,11513.0,,10235.0,,,,,,,97500.0,,54027.0,105451.0,,,,,7680.0,6840.0,,,10405.0,11175.0,,7730.0,,10600.0,7365.0,,11205.0,,14725.0,10090.0,,,,27509.0,,,,,,,,,,,,10983.0,10685.0,10400.0,,,,,,,,,,,,,,,9585.0,9789.0,4170.0,17770.0,,,10821.0,,6235.0,4145.0,8740.0,
2017-04-28,24693,13825.0,,8785.0,5233.0,8951.0,,17662.0,13813.0,,21185.0,8525.0,,5714.0,,23439.0,,,,,,4351.0,,,,5591.0,3313.0,,7276.0,11528.0,,10269.0,,,,,,,97514.0,,54047.0,105604.0,,,,,7680.0,6835.0,,,10420.0,11020.0,,7720.0,,10530.0,7370.0,,11040.0,,14630.0,9965.0,,,,27708.0,,,,,,,,,,,,11051.0,10721.0,10425.0,,,,,,,,,,,,,,,9620.0,9785.0,4160.0,17815.0,,,10900.0,,6310.0,4150.0,8855.0,
2017-05-02,24885,14055.0,,8775.0,5224.0,8951.0,,17860.0,14074.0,,21404.0,8615.0,,5769.0,,23364.0,,,,,,4351.0,,,,5561.0,3318.0,,7248.0,11480.0,,10349.0,,,,,,,97519.0,,54003.0,105320.0,,,,,7555.0,6785.0,,,10405.0,11155.0,,7595.0,,10590.0,7300.0,,11170.0,,14635.0,10065.0,,,,27921.0,,,,,,,,,,,,10978.0,10707.0,10385.0,,,,,,,,,,,,,,,9500.0,9750.0,4055.0,17535.0,,,10821.0,,6200.0,4090.0,8755.0,
2017-05-04,25131,14335.0,,9090.0,5314.0,9084.0,,18128.0,14022.0,,21694.0,8642.0,,5824.0,,23563.0,,,,,,4558.0,,,,5670.0,3333.0,,7442.0,11640.0,,10537.0,,,,,,,97539.0,,54022.0,105339.0,,,,,7400.0,6720.0,,,10205.0,11125.0,,7440.0,,10565.0,7240.0,,11130.0,,14730.0,10030.0,,,,27926.0,,,,,,,,,,,,10958.0,10670.0,10490.0,,,,,,,,,,,,,,,9370.0,9597.0,3945.0,17150.0,,,10845.0,,6175.0,4020.0,8770.0,
2017-05-08,25793,15070.0,,9490.0,5432.0,9283.0,,18593.0,14543.0,,21967.0,8781.0,,5971.0,,24471.0,,,,,,4708.0,,,,5715.0,3360.0,,7618.0,11962.0,,10492.0,,,,,,,97548.0,,54027.0,105131.0,,,,,7030.0,6550.0,,,9980.0,11145.0,,7060.0,,10580.0,7045.0,,11160.0,,14900.0,10045.0,,,,27997.0,,,,,,,,,,,,11084.0,10879.0,10455.0,,,,,,,,,,,,,,,9315.0,9617.0,3920.0,16750.0,,,10825.0,,6065.0,3960.0,8760.0,
2017-05-10,25513,14765.0,,9435.0,5405.0,9245.0,,18216.0,14632.0,,21769.0,8714.0,,5925.0,,24515.0,,,,,,4743.0,,,,5700.0,3588.0,,7605.0,11996.0,,10507.0,,,,,,,97544.0,,53963.0,104988.0,,,,,7180.0,6620.0,,,10010.0,11065.0,,7220.0,,10550.0,7135.0,,11070.0,,14890.0,9975.0,,,,28271.0,,,,,,,,,,,,11133.0,10810.0,10650.0,,,,,,,,,,,,,,,9275.0,9510.0,3870.0,16625.0,,,10864.0,,6080.0,3915.0,8825.0,
2017-05-11,25833,15080.0,,9580.0,5468.0,9326.0,,18442.0,14879.0,,22221.0,8870.0,,6096.0,,24745.0,,,,,,4870.0,,,,5720.0,3698.0,,7700.0,12113.0,,10695.0,,,,,,,97558.0,,53958.0,104532.0,,,,,7035.0,6550.0,,,9935.0,11190.0,,7080.0,,10615.0,7050.0,,11200.0,,15055.0,10100.0,,,,28099.0,,,,,,,,,,,,11051.0,10785.0,10565.0,,,,,,,,,,,,,,,9275.0,9579.0,3895.0,17120.0,,,10802.0,,6070.0,4030.0,8710.0,
2017-05-12,25717,14940.0,,9370.0,5485.0,9278.0,,18402.0,14667.0,,22038.0,8847.0,,6032.0,,24660.0,,,,,,4642.0,,,,5690.0,3603.0,,7618.0,11962.0,,10502.0,,,,,,,97563.0,,54012.0,104617.0,,,,,7090.0,6580.0,,,10055.0,11200.0,,7135.0,,10625.0,7090.0,,11210.0,,14940.0,10110.0,,,,28017.0,,,,,,,,,,,,11013.0,10745.0,10560.0,,,,,,,,,,,,,,,9315.0,9535.0,3935.0,17275.0,,,10802.0,,6145.0,4045.0,8700.0,
2017-05-15,25780,15030.0,,9455.0,5527.0,9278.0,,18415.0,14685.0,,22221.0,8856.0,,6074.0,,24685.0,,,,,,4708.0,,,,5814.0,3556.0,,7662.0,11977.0,,10468.0,,,,,,,97568.0,,54032.0,104897.0,,,,,7050.0,6560.0,,,9995.0,11280.0,,7100.0,,10630.0,7075.0,,11290.0,,14850.0,10170.0,,,,28074.0,,,,,,,,,,,,10988.0,10785.0,10600.0,,,,,,,,,,,,,,,9345.0,9497.0,3975.0,17475.0,,,10765.0,,6100.0,4080.0,8640.0,
2017-05-16,25815,15070.0,,9280.0,5549.0,9214.0,,18372.0,14803.0,,21842.0,8843.0,,6020.0,,24307.0,,,,,,4699.0,,,,5759.0,3512.0,,7618.0,11942.0,,10463.0,,,,,,,97577.0,,53988.0,104897.0,,,,,7035.0,6555.0,,,10105.0,11420.0,,7075.0,,10715.0,7055.0,,11430.0,,14900.0,10305.0,,,,27921.0,,,,,,,,,,,,10978.0,10745.0,10550.0,,,,,,,,,,,,,,,9365.0,9520.0,4000.0,17615.0,,,10695.0,,6065.0,4105.0,8530.0,
2017-05-17,25802,15040.0,,9295.0,5527.0,9204.0,,18442.0,14823.0,,21828.0,8814.0,,5949.0,,24272.0,,,,,,4802.0,,,,5852.0,3493.0,,7700.0,12046.0,,10542.0,,,,,,,97582.0,,54022.0,104893.0,,,,,7055.0,6560.0,,,10090.0,11390.0,,7090.0,,10705.0,7060.0,,11420.0,,14845.0,10275.0,,,,27858.0,,,,,,,,,,,,11013.0,10735.0,10560.0,,,,,,,,,,,,,,,9425.0,9456.0,4030.0,17380.0,,,10709.0,,6090.0,4060.0,8550.0,
2017-05-18,25749,14975.0,,9215.0,5476.0,9156.0,,18362.0,15225.0,,21972.0,8825.0,,5925.0,,24043.0,,,,,,4807.0,,,,5895.0,3475.0,,7682.0,11962.0,,10571.0,,,,,,,97592.0,,54076.0,105063.0,,,,,7080.0,6575.0,,,10135.0,11285.0,,7115.0,,10635.0,7075.0,,11280.0,,14880.0,10170.0,,,,27559.0,,,,,,,,,,,,10920.0,10829.0,10695.0,,,,,,,,,,,,,,,9520.0,9491.0,4005.0,17570.0,,,10779.0,,6070.0,4090.0,8650.0,
2017-05-19,25697,14920.0,,9290.0,5500.0,9189.0,,18293.0,15452.0,,21832.0,8896.0,,5921.0,,24208.0,,,,,,4830.0,,,,5871.0,3517.0,,7704.0,12064.0,,10690.0,,,,,,,97597.0,,54062.0,105154.0,,,,,7105.0,6585.0,,,10090.0,11235.0,,7150.0,,10645.0,7090.0,,11235.0,,14880.0,10130.0,,,,27858.0,,,,,,,,,,,,10915.0,10852.0,10690.0,,,,,,,,,,,,,,,9475.0,9550.0,3970.0,17840.0,,,10788.0,,6055.0,4135.0,8680.0,
2017-05-22,25904,15135.0,,9300.0,5500.0,9225.0,,18485.0,15588.0,,22077.0,8953.0,,5949.0,,24018.0,,,,,,4767.0,,,,5818.0,3527.0,,7652.0,12103.0,,10750.0,,,,,,,97602.0,,54076.0,105078.0,,,,,7000.0,6540.0,,,10075.0,11390.0,,7040.0,,10710.0,7035.0,,11405.0,,14930.0,10265.0,,,,27815.0,,,,,,,,,,,,10958.0,10785.0,10850.0,,,,,,,,,,,,,,,9500.0,9657.0,4035.0,18170.0,,,10718.0,,6125.0,4215.0,8560.0,
2017-05-23,25979,15225.0,,9380.0,5558.0,9268.0,,18425.0,15705.0,,22010.0,9039.0,,6020.0,,24257.0,,,,,,4703.0,,,,5814.0,3603.0,,7648.0,12113.0,,10823.0,,,,,,,97602.0,,54080.0,105037.0,,,,,6950.0,6515.0,,,10040.0,11280.0,,6985.0,,10650.0,7025.0,,11290.0,,14830.0,10180.0,,,,28056.0,,,,,,,,,,,,11066.0,10847.0,10845.0,,,,,,,,,,,,,,,9530.0,9634.0,4075.0,18130.0,,,10770.0,,6200.0,4200.0,8645.0,
2017-05-24,26006,15275.0,,9475.0,5573.0,9297.0,,18602.0,15546.0,,22029.0,9039.0,,5942.0,,24630.0,,,,,,4690.0,,,,5794.0,3636.0,,7718.0,12251.0,,10813.0,,,,,,,97602.0,,54042.0,104992.0,,,,,6935.0,6505.0,,,9985.0,11250.0,,6980.0,,10635.0,7015.0,,11235.0,,14820.0,10130.0,,,,28187.0,,,,,,,,,,,,11084.0,10842.0,10860.0,,,,,,,,,,,,,,,9470.0,9650.0,4040.0,18395.0,,,10792.0,,6140.0,4250.0,8675.0,
2017-05-25,26313,15635.0,,9450.0,5658.0,9273.0,,18709.0,15675.0,,21852.0,9101.0,,5971.0,,24505.0,,,,,,4647.0,,,,5818.0,3741.0,,7718.0,12282.0,,10838.0,,,,,,,97607.0,,54084.0,105257.0,,,,,6770.0,6430.0,,,10015.0,11440.0,,6810.0,,10700.0,6935.0,,11430.0,,14605.0,10290.0,,,,28211.0,,,,,,,,,,,,11028.0,10855.0,10935.0,,,,,,,,,,,,,,,9505.0,9717.0,4090.0,18495.0,,,10699.0,,6180.0,4260.0,8535.0,
2017-05-26,26473,15820.0,,9465.0,5694.0,9297.0,,18901.0,15584.0,,22019.0,9115.0,,6014.0,,24660.0,,,,,,4685.0,,,,5828.0,3760.0,,7742.0,12347.0,,10903.0,,,,,,,97617.0,,54107.0,105446.0,,,,,6690.0,6390.0,,,9980.0,11350.0,,6725.0,,10690.0,6885.0,,11360.0,,14540.0,10225.0,,,,28459.0,,,,,,,,,,,,11066.0,10842.0,10885.0,,,,,,,,,,,,,,,9485.0,9717.0,4080.0,17340.0,,,10736.0,,6185.0,4045.0,8585.0,
2017-05-29,26449,15780.0,,9360.0,5716.0,9254.0,,19077.0,15560.0,,22241.0,9104.0,,5984.0,,24580.0,,,,,,4612.0,,,,5799.0,3655.0,,7709.0,12291.0,,10998.0,,,,,,,97612.0,,54080.0,105221.0,,,,,6700.0,6400.0,,,10055.0,11335.0,,6750.0,,10685.0,6895.0,,11335.0,,14560.0,10210.0,,,,28538.0,,,,,,,,,,,,11079.0,10790.0,10910.0,,,,,,,,,,,,,,,9585.0,9653.0,4125.0,17725.0,,,10751.0,,6195.0,4105.0,8605.0,
2017-05-30,26269,15575.0,,9535.0,5698.0,9307.0,,18965.0,15665.0,,22452.0,9099.0,,5971.0,,24879.0,,,,,,4612.0,,,,5852.0,3627.0,,7794.0,12321.0,,10988.0,,,,,,,97617.0,,54112.0,105347.0,,,,,6795.0,6440.0,,,9955.0,11270.0,,6855.0,,10655.0,6935.0,,11270.0,,14450.0,10155.0,,,,28589.0,,,,,,,,,,,,11108.0,10879.0,10815.0,,,,,,,,,,,,,,,9595.0,9653.0,4140.0,17805.0,,,10779.0,,6195.0,4100.0,8650.0,
2017-05-31,26273,15585.0,,9685.0,5698.0,9373.0,,18825.0,15536.0,,22433.0,9113.0,,5958.0,,25520.0,,,,,,4602.0,,,,5818.0,3640.0,,7812.0,12476.0,,10938.0,,,,,,,97625.0,,54162.0,105726.0,,,,,6790.0,6440.0,,,9875.0,11350.0,,6830.0,,10680.0,6945.0,,11375.0,,14460.0,10240.0,,,,28519.0,,,,,,,,,,,,11061.0,10838.0,10885.0,,,,,,,,,,,,,,,9565.0,9625.0,4105.0,17590.0,,,10741.0,,6135.0,4075.0,8595.0,
2017-06-01,26199,15495.0,,9750.0,5672.0,9421.0,,18752.0,15614.0,,22423.0,9062.0,,5914.0,,25638.0,,,,,,4558.0,,,,5749.0,3683.0,,7798.0,12453.0,,10968.0,,,,,,,97640.0,,54147.0,105772.0,,,,,6825.0,6455.0,,,9815.0,11295.0,,6870.0,,10655.0,6960.0,,11320.0,,14470.0,10205.0,,,,28490.0,,,,,,,,,,,,11071.0,11000.0,10940.0,,,,,,,,,,,,,,,9595.0,9608.0,4095.0,17430.0,,,10756.0,,6125.0,4045.0,8615.0,
2017-06-02,26522,15875.0,,9885.0,5758.0,9499.0,,19145.0,15435.0,,22750.0,9117.0,,6055.0,,25773.0,,,,,,4568.0,,,,5789.0,3645.0,,7839.0,12502.0,,11117.0,,,,,,,97645.0,,54142.0,105772.0,,,,,6665.0,6380.0,,,9770.0,11320.0,,6705.0,,10670.0,6880.0,,11315.0,,14400.0,10195.0,,,,28742.0,,,,,,,,,,,,11173.0,11056.0,10890.0,,,,,,,,,,,,,,,9510.0,9663.0,4085.0,17015.0,,,10751.0,,6125.0,3980.0,8610.0,
2017-06-05,26482,15820.0,,10085.0,5735.0,9588.0,,19176.0,15482.0,,22537.0,9099.0,,6070.0,,26179.0,,,,,,4525.0,,,,5735.0,3645.0,,7844.0,12476.0,,11329.0,,,,,,,97650.0,,54215.0,105839.0,,,,,6675.0,6390.0,,,9680.0,11385.0,,6720.0,,10690.0,6875.0,,11395.0,,14465.0,10255.0,,,,28855.0,,,,,,,,,,,,11213.0,11112.0,11000.0,,,,,,,,,,,,,,,9695.0,9731.0,4170.0,17160.0,,,10713.0,,6055.0,4000.0,8555.0,
2017-06-07,26325,15640.0,,10265.0,5735.0,9699.0,,19151.0,15348.0,,22726.0,9077.0,,6085.0,,26289.0,,,,,,4520.0,,,,5740.0,3607.0,,7878.0,12398.0,,11458.0,,,,,,,97655.0,,54167.0,105997.0,,,,,6755.0,6425.0,,,9600.0,11290.0,,6800.0,,10660.0,6920.0,,11275.0,,14165.0,10170.0,,,,28880.0,,,,,,,,,,,,11203.0,11233.0,11210.0,,,,,,,,,,,,,,,9750.0,9661.0,4195.0,17125.0,,,10774.0,,6060.0,3970.0,8635.0,
2017-06-08,26456,15775.0,,10385.0,5721.0,9808.0,,19324.0,15465.0,,23187.0,9096.0,,6103.0,,26344.0,,,,,,4479.0,,,,5745.0,3655.0,,7901.0,12557.0,,11498.0,,,,,,,97665.0,,54162.0,106339.0,,,,,6705.0,6400.0,,,9550.0,11305.0,,6730.0,,10650.0,6915.0,,11325.0,,14085.0,10195.0,,,,28994.0,,,,,,,,,,,,11188.0,11164.0,11270.0,,,,,,,,,,,,,,,9735.0,9722.0,4210.0,16465.0,,,10756.0,,6105.0,3850.0,8620.0,
2017-06-09,26656,16010.0,,10490.0,5691.0,9840.0,,19853.0,15517.0,,23565.0,9205.0,,6204.0,,26532.0,,,,,,4502.0,,,,5759.0,3679.0,,7943.0,12398.0,,11851.0,,,,,,,97670.0,,54181.0,106024.0,,,,,6605.0,6355.0,,,9495.0,11300.0,,6650.0,,10695.0,6840.0,,11305.0,,14030.0,10180.0,,,,29017.0,,,,,,,,,,,,11138.0,11154.0,11250.0,,,,,,,,,,,,,,,9625.0,9710.0,4130.0,16270.0,,,10756.0,,6185.0,3815.0,8620.0,
2017-06-12,26397,15685.0,,10145.0,5617.0,9612.0,,19227.0,15448.0,,22893.0,9235.0,,6271.0,,26129.0,,,,,,4434.0,,,,5666.0,3664.0,,7789.0,12303.0,,11568.0,,,,,,,97670.0,,54094.0,105739.0,,,,,6745.0,6415.0,,,9665.0,11225.0,,6780.0,,10640.0,6920.0,,11225.0,,13995.0,10105.0,,,,28305.0,,,,,,,,,,,,11203.0,11094.0,11320.0,,,,,,,,,,,,,,,9605.0,9759.0,4080.0,16455.0,,,10811.0,,6270.0,3850.0,8680.0,
